chr1	start1	end1	chr2	start2	end2	pets	chr	start	end	dup_sum_pets	gene_ID_sum_pets	percentage	score	rank_gene	gene	ID	rank_enhancer	enhancer
chr3	181554926	181569975	chr3	182508523	182514933	3	chr3	181550000	181560000	3	169	0.0177514792899408	0.0532544378698225	2	ATP11B	NM_014616.3	1	chr3:182508523-182514933
chr3	181680235	181693997	chr3	182508523	182514933	3	chr3	181580000	181710000	3	169	0.0177514792899408	0.0532544378698225	2	ATP11B	NM_014616.3	1	chr3:182508523-182514933
chr17	57182740	57184899	chr17	57913978	57927512	6	chr17	57915000	57955000	6	25	0.24	1.44	5	TRIM37	NM_015294.6	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	PTRH2	NM_016077.5	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	PTRH2	NM_016077.5	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	PTRH2	NM_016077.5	3	chr17:57949377-57950673
chr17	57913978	57927512	chr17	57969678	57971706	10	chr17	57915000	57955000	10	17	0.588235294117647	5.88235294117647	2	TUBD1	NM_016261.4	1	chr17:57969678-57971706
chr17	79698244	79703904	chr17	79848797	79850461	4	chr17	79680000	79700000	4	21	0.19047619047619	0.761904761904762	9	ANAPC11	NM_016476.11	1	chr17:79848797-79850461
chr17	79688303	79691489	chr17	79874124	79877576	3	chr17	79680000	79700000	3	3	1	3	7	SIRT7	NM_016538.3	1	chr17:79874124-79877576
chr17	56489395	56495613	chr17	57913978	57927512	3	chr17	57915000	57955000	3	21	0.142857142857143	0.428571428571429	7	RNF43	NM_017763.6	1	chr17:57913978-57927512
chr11	69923666	69927717	chr11	69949104	69951129	5	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_018043.6	4	chr11:69949104-69951129
chr11	69923666	69927717	chr11	69957184	69958726	7	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_018043.6	2	chr11:69957184-69958726
chr11	69923666	69927717	chr11	69985667	69989032	9	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_018043.6	1	chr11:69985667-69989032
chr11	69923666	69927717	chr11	70029165	70031492	6	chr11	69940000	70030000	27	88	0.306818181818182	8.28409090909091	1	ANO1	NM_018043.6	3	chr11:70029165-70031492
chr11	65291277	65293486	chr11	65317833	65322228	5	chr11	65320000	65325000	5	83	0.0602409638554217	0.301204819277108	6	SCYL1	NM_020680.4	1	chr11:65317833-65322228
chr11	65317833	65322228	chr11	65322907	65329069	42	chr11	65320000	65325000	42	200	0.21	8.82	1	LTBP3	NM_021070.4	1	chr11:65322907-65329069
chr3	189020259	189023993	chr3	190034757	190045708	3	chr3	188925000	189110000	3	790	0.00379746835443038	0.0113924050632911	3	CLDN1	NM_021101.5	1	chr3:190034757-190045708
chr3	189554114	189561740	chr3	190034757	190045708	8	chr3	189515000	189565000	12	790	0.0151898734177215	0.182278481012658	3	CLDN1	NM_021101.5	1	chr3:190034757-190045708
chr3	189551415	189553653	chr3	190034757	190045708	4	chr3	189515000	189565000	12	790	0.0151898734177215	0.182278481012658	3	CLDN1	NM_021101.5	2	chr3:190034757-190045708
chr3	189626113	189629583	chr3	190034757	190045708	3	chr3	189605000	189655000	20	790	0.0253164556962025	0.506329113924051	2	CLDN1	NM_021101.5	3	chr3:190034757-190045708
chr3	189631058	189635281	chr3	190034757	190045708	5	chr3	189605000	189655000	20	790	0.0253164556962025	0.506329113924051	2	CLDN1	NM_021101.5	2	chr3:190034757-190045708
chr3	189652869	189656432	chr3	190034757	190045708	9	chr3	189605000	189655000	20	790	0.0253164556962025	0.506329113924051	2	CLDN1	NM_021101.5	1	chr3:190034757-190045708
chr3	189621271	189622575	chr3	190034757	190045708	3	chr3	189605000	189655000	20	790	0.0253164556962025	0.506329113924051	2	CLDN1	NM_021101.5	3	chr3:190034757-190045708
chr11	65317833	65322228	chr11	65428735	65432254	9	chr11	65320000	65325000	9	180	0.05	0.45	5	RELA	NM_021975.4	1	chr11:65428735-65432254
chr11	65317833	65322228	chr11	65624003	65629102	8	chr11	65320000	65325000	8	326	0.0245398773006135	0.196319018404908	8	MUS81	NM_025128.5	1	chr11:65624003-65629102
chr1	208416104	208419257	chr1	209599440	209609734	4	chr1	209500000	209635000	4	50	0.08	0.32	4	PLXNA2	NM_025179.4	1	chr1:209599440-209609734
chr17	57784271	57786004	chr17	57913978	57927512	26	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_030938.5	1	chr17:57913978-57927512
chr17	57784271	57786004	chr17	57935859	57937680	5	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_030938.5	2	chr17:57935859-57937680
chr17	57784271	57786004	chr17	57949377	57950673	3	chr17	57915000	57955000	34	52	0.653846153846154	22.2307692307692	1	VMP1	NM_030938.5	3	chr17:57949377-57950673
chr11	65317833	65322228	chr11	65678513	65688605	5	chr11	65320000	65325000	5	161	0.031055900621118	0.15527950310559	9	C11orf68	NM_031450.4	1	chr11:65678513-65688605
chr3	181619463	181639484	chr3	182965845	183028240	4	chr3	181580000	181710000	4	1157	0.00345721694036301	0.013828867761452	3	B3GNT5	NM_032047.5	1	chr3:182965845-183028240
chr11	65317833	65322228	chr11	65377348	65384090	27	chr11	65320000	65325000	27	313	0.0862619808306709	2.32907348242811	3	PCNX3	NM_032223.4	1	chr11:65377348-65384090
chr17	79688303	79691489	chr17	79879020	79887403	4	chr17	79680000	79700000	11	25	0.44	4.84	6	MAFG	NM_032711.4	2	chr17:79879020-79887403
chr17	79698244	79703904	chr17	79879020	79887403	7	chr17	79680000	79700000	11	25	0.44	4.84	6	MAFG	NM_032711.4	1	chr17:79879020-79887403
chr11	65317833	65322228	chr11	65358867	65364018	6	chr11	65320000	65325000	6	63	0.0952380952380952	0.571428571428571	4	KCNK7	NM_033347.2	1	chr11:65358867-65364018
chr11	65317833	65322228	chr11	65358867	65364018	6	chr11	65320000	65325000	6	63	0.0952380952380952	0.571428571428571	4	KCNK7	NM_033348.2	1	chr11:65358867-65364018
chr11	65317833	65322228	chr11	65358867	65364018	6	chr11	65320000	65325000	6	63	0.0952380952380952	0.571428571428571	4	KCNK7	NM_033455.2	1	chr11:65358867-65364018
chr11	69452663	69462894	chr11	70065838	70067031	3	chr11	70050000	70265000	3	1171	0.00256191289496157	0.00768573868488471	3	CCND1	NM_053056.3	1	chr11:70065838-70067031
chr11	70029165	70031492	chr11	70242679	70246639	3	chr11	69940000	70030000	10	104	0.0961538461538462	0.961538461538462	5	CTTN	NM_138565.3	2	chr11:70242679-70246639
chr11	69985667	69989032	chr11	70242679	70246639	7	chr11	69940000	70030000	10	104	0.0961538461538462	0.961538461538462	5	CTTN	NM_138565.3	1	chr11:70242679-70246639
chr11	70058095	70059955	chr11	70242679	70246639	4	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_138565.3	5	chr11:70242679-70246639
chr11	70220148	70221409	chr11	70242679	70246639	12	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_138565.3	2	chr11:70242679-70246639
chr11	70065838	70067031	chr11	70242679	70246639	4	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_138565.3	5	chr11:70242679-70246639
chr11	70079142	70080435	chr11	70242679	70246639	7	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_138565.3	3	chr11:70242679-70246639
chr11	70089193	70093179	chr11	70242679	70246639	5	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_138565.3	4	chr11:70242679-70246639
chr11	70242679	70246639	chr11	70261333	70263526	19	chr11	70050000	70265000	51	104	0.490384615384615	25.0096153846154	1	CTTN	NM_138565.3	1	chr11:70261333-70263526
chr11	69059946	69066775	chr11	69985667	69989032	3	chr11	69940000	70030000	3	416	0.00721153846153846	0.0216346153846154	7	MYEOV	NM_138768.4	1	chr11:69985667-69989032
chr16	15980999	15983284	chr16	15993154	15995722	6	chr16	15980000	16005000	6	9	0.666666666666667	4	1	CEP20	NM_144600.4	1	chr16:15993154-15995722
chr11	65317833	65322228	chr11	65336603	65345706	46	chr11	65320000	65325000	46	338	0.136094674556213	6.2603550295858	2	FAM89B	NM_152832.3	1	chr11:65336603-65345706
chr11	69488858	69491363	chr11	69957184	69958726	3	chr11	69940000	70030000	8	116	0.0689655172413793	0.551724137931034	6	LTO1	NM_153451.3	2	chr11:69957184-69958726
chr11	69488858	69491363	chr11	69985667	69989032	5	chr11	69940000	70030000	8	116	0.0689655172413793	0.551724137931034	6	LTO1	NM_153451.3	1	chr11:69985667-69989032
chr17	79698244	79703904	chr17	79894338	79896296	3	chr17	79680000	79700000	3	3	1	3	7	PYCR1	NM_153824.3	1	chr17:79894338-79896296
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_153826.4	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172350.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172351.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172352.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172353.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172355.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172356.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172357.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172358.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172359.3	1	chr1:209599440-209609734
chr1	207921092	207926758	chr1	209599440	209609734	3	chr1	209500000	209635000	3	19	0.157894736842105	0.473684210526316	3	CD46	NM_172361.3	1	chr1:209599440-209609734
chr11	69985667	69989032	chr11	70115356	70118045	4	chr11	69940000	70030000	4	10	0.4	1.6	3	PPFIA1	NM_177423.3	1	chr11:70115356-70118045
chr11	70115356	70118045	chr11	70261333	70263526	3	chr11	70050000	70265000	3	10	0.3	0.9	2	PPFIA1	NM_177423.3	1	chr11:70261333-70263526
chr11	65148664	65151179	chr11	65317833	65322228	17	chr11	65320000	65325000	17	1165	0.0145922746781116	0.248068669527897	7	SLC25A45	NM_182556.4	1	chr11:65317833-65322228
chr17	79632257	79635793	chr17	79698244	79703904	5	chr17	79680000	79700000	5	23	0.217391304347826	1.08695652173913	8	CCDC137	NM_199287.3	1	chr17:79698244-79703904
chr17	79688303	79691489	chr17	79788817	79792759	9	chr17	79680000	79700000	9	15	0.6	5.4	5	MCRIP1	NM_207368.5	1	chr17:79788817-79792759
