chr1	start1	end1	chr2	start2	end2	pets	chr	start	end	dup_sum_pets	gene_ID_sum_pets	percentage	score	rank_gene	gene	rank_enhancer	enhancer
chr1	156425712	156428759	chr1	156570601	156571832	4	chr1	156345000	156475000	7	15	0.466666666666667	3.26666666666667	4	GPATCH4	1	chr1:156425712-156428759
chr1	154579285	154582205	chr1	155009982	155012250	3	chr1	154975000	155130000	6	16	0.375	2.25	9	ADAR	1	chr1:154579285-154582205
chr1	154579285	154582205	chr1	155041903	155044329	3	chr1	154975000	155130000	6	16	0.375	2.25	9	ADAR	1	chr1:154579285-154582205
chr1	154579285	154582205	chr1	155009982	155012250	3	chr1	154975000	155130000	6	16	0.375	2.25	9	ADAR	1	chr1:154579285-154582205
chr1	154579285	154582205	chr1	155041903	155044329	3	chr1	154975000	155130000	6	16	0.375	2.25	9	ADAR	1	chr1:154579285-154582205
chr1	156071274	156077316	chr1	156694979	156699097	3	chr1	155975000	156105000	3	179	0.0167597765363128	0.0502793296089385	18	RRNAD1	1	chr1:156071274-156077316
chr1	156425712	156428759	chr1	156694979	156699097	3	chr1	156345000	156475000	3	179	0.0167597765363128	0.0502793296089385	13	RRNAD1	1	chr1:156425712-156428759
chr1	202053373	202056915	chr1	202925969	202929033	3	chr1	201970000	202085000	3	49	0.0612244897959184	0.183673469387755	10	ADIPOR1	1	chr1:202053373-202056915
chr1	235090451	235101280	chr1	235488183	235493575	5	chr1	234690000	235435000	13	16	0.8125	10.5625	3	ARID4B	1	chr1:235090451-235101280
chr1	235248460	235249641	chr1	235488183	235493575	4	chr1	234690000	235435000	13	16	0.8125	10.5625	3	ARID4B	2	chr1:235248460-235249641
chr1	235267026	235268886	chr1	235488183	235493575	4	chr1	234690000	235435000	13	16	0.8125	10.5625	3	ARID4B	2	chr1:235267026-235268886
chr1	154530230	154532854	chr1	155015043	155018443	3	chr1	154975000	155130000	8	57	0.140350877192982	1.12280701754386	11	UBE2Q1	2	chr1:154530230-154532854
chr1	154530230	154532854	chr1	155041903	155044329	5	chr1	154975000	155130000	8	57	0.140350877192982	1.12280701754386	11	UBE2Q1	1	chr1:154530230-154532854
chr1	10701808	10704454	chr1	10851007	10857898	3	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	14	chr1:10701808-10704454
chr1	10739268	10741392	chr1	10851007	10857898	13	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	9	chr1:10739268-10741392
chr1	10745713	10748234	chr1	10851007	10857898	10	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	10	chr1:10745713-10748234
chr1	10751363	10753373	chr1	10851007	10857898	40	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	3	chr1:10751363-10753373
chr1	10754245	10756538	chr1	10851007	10857898	13	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	9	chr1:10754245-10756538
chr1	10759568	10761011	chr1	10851007	10857898	17	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	7	chr1:10759568-10761011
chr1	10782535	10787801	chr1	10851007	10857898	9	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	11	chr1:10782535-10787801
chr1	10790328	10792454	chr1	10851007	10857898	20	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	6	chr1:10790328-10792454
chr1	10796392	10799675	chr1	10851007	10857898	8	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	12	chr1:10796392-10799675
chr1	10815560	10816792	chr1	10851007	10857898	10	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	10	chr1:10815560-10816792
chr1	10819023	10823247	chr1	10851007	10857898	27	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	4	chr1:10819023-10823247
chr1	10825652	10827299	chr1	10851007	10857898	9	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	11	chr1:10825652-10827299
chr1	10838774	10840732	chr1	10851007	10857898	71	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	2	chr1:10838774-10840732
chr1	10848418	10850181	chr1	10851007	10857898	24	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	5	chr1:10848418-10850181
chr1	10851007	10857898	chr1	10862745	10865386	92	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	1	chr1:10851007-10857898
chr1	10851007	10857898	chr1	10926483	10927938	15	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	8	chr1:10851007-10857898
chr1	10851007	10857898	chr1	10960337	10962143	9	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	11	chr1:10851007-10857898
chr1	10851007	10857898	chr1	10999698	11000742	3	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	14	chr1:10851007-10857898
chr1	10851007	10857898	chr1	11003631	11005026	3	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	14	chr1:10851007-10857898
chr1	10851007	10857898	chr1	11020723	11023752	6	chr1	10690000	11130000	402	437	0.919908466819222	369.803203661327	1	CASZ1	13	chr1:10851007-10857898
chr1	1253011	1254726	chr1	1259028	1261427	14	chr1	1225000	1390000	14	17	0.823529411764706	11.5294117647059	3	INTS11	1	chr1:1253011-1254726
chr1	32857708	32861450	chr1	33223762	33227777	4	chr1	33135000	33370000	4	7	0.571428571428571	2.28571428571429	6	BSDC1	1	chr1:32857708-32861450
chr1	201797399	201799623	chr1	202014365	202019138	7	chr1	201970000	202085000	11	29	0.379310344827586	4.17241379310345	5	IPO9	1	chr1:201797399-201799623
chr1	201797399	201799623	chr1	202053373	202056915	4	chr1	201970000	202085000	11	29	0.379310344827586	4.17241379310345	5	IPO9	2	chr1:201797399-201799623
chr1	200859596	200867837	chr1	202014365	202019138	7	chr1	201970000	202085000	22	646	0.0340557275541796	0.74922600619195	7	INAVA	1	chr1:200859596-200867837
chr1	200859596	200867837	chr1	202038246	202043332	3	chr1	201970000	202085000	22	646	0.0340557275541796	0.74922600619195	7	INAVA	3	chr1:200859596-200867837
chr1	200859596	200867837	chr1	202053373	202056915	6	chr1	201970000	202085000	22	646	0.0340557275541796	0.74922600619195	7	INAVA	2	chr1:200859596-200867837
chr1	200859596	200867837	chr1	202081583	202084392	6	chr1	201970000	202085000	22	646	0.0340557275541796	0.74922600619195	7	INAVA	2	chr1:200859596-200867837
chr1	155530486	155534485	chr1	156097714	156100747	3	chr1	155975000	156105000	3	39	0.0769230769230769	0.230769230769231	16	ASH1L	1	chr1:155530486-155534485
chr1	207082047	207086691	chr1	207222831	207227966	11	chr1	207070000	207170000	34	485	0.0701030927835052	2.38350515463918	1	YOD1	2	chr1:207082047-207086691
chr1	207100157	207101435	chr1	207222831	207227966	10	chr1	207070000	207170000	34	485	0.0701030927835052	2.38350515463918	1	YOD1	3	chr1:207100157-207101435
chr1	207150991	207156329	chr1	207222831	207227966	13	chr1	207070000	207170000	34	485	0.0701030927835052	2.38350515463918	1	YOD1	1	chr1:207150991-207156329
chr1	155066566	155068587	chr1	155105622	155110285	18	chr1	154975000	155130000	29	65	0.446153846153846	12.9384615384615	7	SLC50A1	1	chr1:155066566-155068587
chr1	155041903	155044329	chr1	155105622	155110285	11	chr1	154975000	155130000	29	65	0.446153846153846	12.9384615384615	7	SLC50A1	2	chr1:155041903-155044329
chr1	156022180	156026030	chr1	156071274	156077316	21	chr1	155975000	156105000	86	125	0.688	59.168	3	UBQLN4	3	chr1:156022180-156026030
chr1	155971101	155977214	chr1	156022180	156026030	28	chr1	155975000	156105000	86	125	0.688	59.168	3	UBQLN4	1	chr1:155971101-155977214
chr1	156022180	156026030	chr1	156097714	156100747	22	chr1	155975000	156105000	86	125	0.688	59.168	3	UBQLN4	2	chr1:156022180-156026030
chr1	156022180	156026030	chr1	156055193	156057247	15	chr1	155975000	156105000	86	125	0.688	59.168	3	UBQLN4	4	chr1:156022180-156026030
chr1	156022180	156026030	chr1	156391025	156393588	3	chr1	156345000	156475000	3	125	0.024	0.072	12	UBQLN4	1	chr1:156022180-156026030
chr1	201951234	201953121	chr1	202014365	202019138	11	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	2	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202025720	202028260	7	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	3	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202053373	202056915	11	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	2	chr1:201951234-201953121
chr1	201951234	201953121	chr1	202081583	202084392	14	chr1	201970000	202085000	43	58	0.741379310344828	31.8793103448276	3	RNPEP	1	chr1:201951234-201953121
chr1	156030272	156034854	chr1	156055193	156057247	10	chr1	155975000	156105000	58	80	0.725	42.05	5	RAB25	2	chr1:156030272-156034854
chr1	155971101	155977214	chr1	156030272	156034854	20	chr1	155975000	156105000	58	80	0.725	42.05	5	RAB25	1	chr1:155971101-155977214
chr1	156030272	156034854	chr1	156071274	156077316	8	chr1	155975000	156105000	58	80	0.725	42.05	5	RAB25	3	chr1:156030272-156034854
chr1	156030272	156034854	chr1	156097714	156100747	20	chr1	155975000	156105000	58	80	0.725	42.05	5	RAB25	1	chr1:156030272-156034854
chr1	156030272	156034854	chr1	156425712	156428759	3	chr1	156345000	156475000	3	80	0.0375	0.1125	10	RAB25	1	chr1:156030272-156034854
chr1	33177440	33178540	chr1	33206514	33210003	12	chr1	33135000	33370000	191	194	0.984536082474227	188.046391752577	1	KIAA1522	5	chr1:33177440-33178540
chr1	33181109	33183285	chr1	33206514	33210003	13	chr1	33135000	33370000	191	194	0.984536082474227	188.046391752577	1	KIAA1522	4	chr1:33181109-33183285
chr1	33190270	33191597	chr1	33206514	33210003	30	chr1	33135000	33370000	191	194	0.984536082474227	188.046391752577	1	KIAA1522	3	chr1:33190270-33191597
chr1	33202535	33203836	chr1	33206514	33210003	12	chr1	33135000	33370000	191	194	0.984536082474227	188.046391752577	1	KIAA1522	5	chr1:33202535-33203836
chr1	33206514	33210003	chr1	33223762	33227777	124	chr1	33135000	33370000	191	194	0.984536082474227	188.046391752577	1	KIAA1522	1	chr1:33206514-33210003
chr1	32038191	32045112	chr1	33190270	33191597	3	chr1	33135000	33370000	3	424	0.00707547169811321	0.0212264150943396	10	TINAGL1	1	chr1:32038191-32045112
chr1	33177440	33178540	chr1	33281502	33284847	10	chr1	33135000	33370000	41	62	0.661290322580645	27.1129032258065	3	S100PBP	2	chr1:33177440-33178540
chr1	33190270	33191597	chr1	33281502	33284847	6	chr1	33135000	33370000	41	62	0.661290322580645	27.1129032258065	3	S100PBP	3	chr1:33190270-33191597
chr1	33223762	33227777	chr1	33281502	33284847	25	chr1	33135000	33370000	41	62	0.661290322580645	27.1129032258065	3	S100PBP	1	chr1:33223762-33227777
chr1	1364459	1372109	chr1	1372941	1374167	27	chr1	1225000	1390000	40	61	0.655737704918033	26.2295081967213	1	VWA1	1	chr1:1364459-1372109
chr1	1364459	1372109	chr1	1374713	1377761	13	chr1	1225000	1390000	40	61	0.655737704918033	26.2295081967213	1	VWA1	2	chr1:1364459-1372109
chr1	207082047	207086691	chr1	207203505	207210897	7	chr1	207070000	207170000	14	623	0.0224719101123595	0.314606741573034	5	C1orf116	1	chr1:207082047-207086691
chr1	207100157	207101435	chr1	207203505	207210897	7	chr1	207070000	207170000	14	623	0.0224719101123595	0.314606741573034	5	C1orf116	1	chr1:207100157-207101435
chr1	156425712	156428759	chr1	156709696	156712479	3	chr1	156345000	156475000	3	23	0.130434782608696	0.391304347826087	7	MRPL24	1	chr1:156425712-156428759
chr1	155041903	155044329	chr1	155144372	155152770	11	chr1	154975000	155130000	11	82	0.134146341463415	1.47560975609756	10	TRIM46	1	chr1:155041903-155044329
chr1	1237447	1245867	chr1	1253011	1254726	11	chr1	1225000	1390000	11	22	0.5	5.5	4	ACAP3	1	chr1:1237447-1245867
chr1	33166753	33170146	chr1	33223762	33227777	9	chr1	33135000	33370000	9	9	1	9	4	SYNC	1	chr1:33166753-33170146
chr1	235090451	235101280	chr1	235488183	235493575	5	chr1	234690000	235435000	13	16	0.8125	10.5625	3	ARID4B	1	chr1:235090451-235101280
chr1	235248460	235249641	chr1	235488183	235493575	4	chr1	234690000	235435000	13	16	0.8125	10.5625	3	ARID4B	2	chr1:235248460-235249641
chr1	235267026	235268886	chr1	235488183	235493575	4	chr1	234690000	235435000	13	16	0.8125	10.5625	3	ARID4B	2	chr1:235267026-235268886
chr1	36564677	36565931	chr1	36849868	36853518	3	chr1	36560000	36580000	3	69	0.0434782608695652	0.130434782608696	1	STK40	1	chr1:36564677-36565931
chr1	22091149	22092289	chr1	22107470	22111259	14	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	2	chr1:22091149-22092289
chr1	22107470	22111259	chr1	22113825	22115612	25	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	1	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22251685	22254996	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22257217	22258909	5	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	5	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22299275	22302053	11	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	3	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22323804	22326978	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22334668	22336423	4	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	6	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22350251	22353296	7	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	4	chr1:22107470-22111259
chr1	22107470	22111259	chr1	22365915	22366971	3	chr1	22050000	22440000	81	85	0.952941176470588	77.1882352941176	2	USP48	7	chr1:22107470-22111259
chr1	156097714	156100747	chr1	156250565	156254576	6	chr1	155975000	156105000	12	12	1	12	10	TMEM79	1	chr1:156097714-156100747
chr1	156071274	156077316	chr1	156250565	156254576	6	chr1	155975000	156105000	12	12	1	12	10	TMEM79	1	chr1:156071274-156077316
chr1	206857372	206860064	chr1	207082047	207086691	11	chr1	207070000	207170000	16	132	0.121212121212121	1.93939393939394	2	MAPKAPK2	1	chr1:206857372-206860064
chr1	206857372	206860064	chr1	207150991	207156329	5	chr1	207070000	207170000	16	132	0.121212121212121	1.93939393939394	2	MAPKAPK2	2	chr1:206857372-206860064
chr1	22350251	22353296	chr1	22378601	22380581	18	chr1	22050000	22440000	18	18	1	18	3	CDC42	1	chr1:22350251-22353296
chr1	32401950	32406205	chr1	33223762	33227777	3	chr1	33135000	33370000	3	274	0.0109489051094891	0.0328467153284672	9	PTP4A2	1	chr1:32401950-32406205
chr1	202003586	202004958	chr1	202111956	202115022	7	chr1	201970000	202085000	89	158	0.563291139240506	50.1329113924051	2	ARL8A	5	chr1:202003586-202004958
chr1	202014365	202019138	chr1	202111956	202115022	18	chr1	201970000	202085000	89	158	0.563291139240506	50.1329113924051	2	ARL8A	2	chr1:202014365-202019138
chr1	202025720	202028260	chr1	202111956	202115022	7	chr1	201970000	202085000	89	158	0.563291139240506	50.1329113924051	2	ARL8A	5	chr1:202025720-202028260
chr1	202044817	202048065	chr1	202111956	202115022	12	chr1	201970000	202085000	89	158	0.563291139240506	50.1329113924051	2	ARL8A	4	chr1:202044817-202048065
chr1	202053373	202056915	chr1	202111956	202115022	16	chr1	201970000	202085000	89	158	0.563291139240506	50.1329113924051	2	ARL8A	3	chr1:202053373-202056915
chr1	202081583	202084392	chr1	202111956	202115022	29	chr1	201970000	202085000	89	158	0.563291139240506	50.1329113924051	2	ARL8A	1	chr1:202081583-202084392
chr1	156097714	156100747	chr1	156264238	156266094	3	chr1	155975000	156105000	3	3	1	3	11	GLMP	1	chr1:156097714-156100747
chr1	156425712	156428759	chr1	156560352	156563704	7	chr1	156345000	156475000	14	33	0.424242424242424	5.93939393939394	3	NAXE	1	chr1:156425712-156428759
chr1	156367733	156369157	chr1	156560352	156563704	4	chr1	156345000	156475000	14	33	0.424242424242424	5.93939393939394	3	NAXE	2	chr1:156367733-156369157
chr1	156391025	156393588	chr1	156560352	156563704	3	chr1	156345000	156475000	14	33	0.424242424242424	5.93939393939394	3	NAXE	3	chr1:156391025-156393588
chr1	156425712	156428759	chr1	156709696	156712479	3	chr1	156345000	156475000	3	23	0.130434782608696	0.391304347826087	7	MRPL24	1	chr1:156425712-156428759
chr1	95028142	95029988	chr1	95283998	95290403	4	chr1	95020000	95140000	17	51	0.333333333333333	5.66666666666667	2	SLC44A3	2	chr1:95028142-95029988
chr1	95044839	95046107	chr1	95283998	95290403	3	chr1	95020000	95140000	17	51	0.333333333333333	5.66666666666667	2	SLC44A3	3	chr1:95044839-95046107
chr1	95086508	95089214	chr1	95283998	95290403	6	chr1	95020000	95140000	17	51	0.333333333333333	5.66666666666667	2	SLC44A3	1	chr1:95086508-95089214
chr1	95119263	95120810	chr1	95283998	95290403	4	chr1	95020000	95140000	17	51	0.333333333333333	5.66666666666667	2	SLC44A3	2	chr1:95119263-95120810
chr1	235256030	235257962	chr1	235666323	235669308	3	chr1	234690000	235435000	3	35	0.0857142857142857	0.257142857142857	6	B3GALNT2	1	chr1:235256030-235257962
chr1	1237447	1245867	chr1	1253011	1254726	11	chr1	1225000	1390000	11	22	0.5	5.5	4	PUSL1	1	chr1:1237447-1245867
chr1	33223762	33227777	chr1	33427492	33431156	5	chr1	33135000	33370000	5	90	0.0555555555555556	0.277777777777778	8	RNF19B	1	chr1:33223762-33227777
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	156083270	156090903	chr1	156425712	156428759	9	chr1	156345000	156475000	9	703	0.0128022759601707	0.115220483641536	9	LMNA	1	chr1:156083270-156090903
chr1	156083270	156090903	chr1	156097714	156100747	306	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	1	chr1:156083270-156090903
chr1	156083270	156090903	chr1	156150938	156153586	8	chr1	156130000	156225000	14	703	0.0199146514935989	0.278805120910384	3	LMNA	2	chr1:156083270-156090903
chr1	156060144	156061343	chr1	156083270	156090903	25	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	7	chr1:156060144-156061343
chr1	156066063	156067759	chr1	156083270	156090903	33	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	5	chr1:156066063-156067759
chr1	155971101	155977214	chr1	156083270	156090903	11	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	11	chr1:155971101-155977214
chr1	156071274	156077316	chr1	156083270	156090903	240	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	2	chr1:156071274-156077316
chr1	156055193	156057247	chr1	156083270	156090903	22	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	8	chr1:156055193-156057247
chr1	156083270	156090903	chr1	156194505	156196010	6	chr1	156130000	156225000	14	703	0.0199146514935989	0.278805120910384	3	LMNA	3	chr1:156083270-156090903
chr1	156083270	156090903	chr1	156097714	156100747	306	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	1	chr1:156083270-156090903
chr1	156055193	156057247	chr1	156083270	156090903	22	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	8	chr1:156055193-156057247
chr1	156060144	156061343	chr1	156083270	156090903	25	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	7	chr1:156060144-156061343
chr1	156083270	156090903	chr1	156150938	156153586	8	chr1	156130000	156225000	14	703	0.0199146514935989	0.278805120910384	3	LMNA	2	chr1:156083270-156090903
chr1	156083270	156090903	chr1	156194505	156196010	6	chr1	156130000	156225000	14	703	0.0199146514935989	0.278805120910384	3	LMNA	3	chr1:156083270-156090903
chr1	156066063	156067759	chr1	156083270	156090903	33	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	5	chr1:156066063-156067759
chr1	155971101	155977214	chr1	156083270	156090903	11	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	11	chr1:155971101-155977214
chr1	156071274	156077316	chr1	156083270	156090903	240	chr1	155975000	156105000	637	703	0.906116642958748	577.196301564723	1	LMNA	2	chr1:156071274-156077316
chr1	156083270	156090903	chr1	156425712	156428759	9	chr1	156345000	156475000	9	703	0.0128022759601707	0.115220483641536	9	LMNA	1	chr1:156083270-156090903
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	207082047	207086691	chr1	207921092	207926758	3	chr1	207070000	207170000	3	122	0.0245901639344262	0.0737704918032787	6	CD46	1	chr1:207082047-207086691
chr1	155041903	155044329	chr1	155144372	155152770	11	chr1	154975000	155130000	11	82	0.134146341463415	1.47560975609756	10	KRTCAP2	1	chr1:155041903-155044329
chr1	156425712	156428759	chr1	156540721	156543035	8	chr1	156345000	156475000	8	29	0.275862068965517	2.20689655172414	5	IQGAP3	1	chr1:156425712-156428759
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	ZBTB8OS	1	chr1:33115625-33117763
chr1	155909628	155915240	chr1	156071274	156077316	9	chr1	155975000	156105000	34	71	0.47887323943662	16.2816901408451	9	RXFP4	2	chr1:155909628-155915240
chr1	155909628	155915240	chr1	156060144	156061343	4	chr1	155975000	156105000	34	71	0.47887323943662	16.2816901408451	9	RXFP4	4	chr1:155909628-155915240
chr1	155909628	155915240	chr1	156097714	156100747	5	chr1	155975000	156105000	34	71	0.47887323943662	16.2816901408451	9	RXFP4	3	chr1:155909628-155915240
chr1	155909628	155915240	chr1	155971101	155977214	16	chr1	155975000	156105000	34	71	0.47887323943662	16.2816901408451	9	RXFP4	1	chr1:155909628-155915240
chr1	156425712	156428759	chr1	156570601	156571832	4	chr1	156345000	156475000	7	15	0.466666666666667	3.26666666666667	4	GPATCH4	1	chr1:156425712-156428759
chr1	156421228	156422668	chr1	156570601	156571832	3	chr1	156345000	156475000	7	15	0.466666666666667	3.26666666666667	4	GPATCH4	2	chr1:156421228-156422668
chr1	154988648	154991263	chr1	155096012	155103270	7	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	4	chr1:154988648-154991263
chr1	155009982	155012250	chr1	155096012	155103270	6	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	5	chr1:155009982-155012250
chr1	155066566	155068587	chr1	155096012	155103270	23	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	2	chr1:155066566-155068587
chr1	155079342	155081547	chr1	155096012	155103270	9	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	3	chr1:155079342-155081547
chr1	155041903	155044329	chr1	155096012	155103270	26	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	1	chr1:155041903-155044329
chr1	155063372	155064809	chr1	155096012	155103270	9	chr1	154975000	155130000	80	143	0.559440559440559	44.7552447552448	5	EFNA1	3	chr1:155063372-155064809
chr1	155096012	155103270	chr1	156071274	156077316	3	chr1	155975000	156105000	3	143	0.020979020979021	0.0629370629370629	17	EFNA1	1	chr1:155096012-155103270
chr1	155033570	155038114	chr1	155041903	155044329	89	chr1	154975000	155130000	97	112	0.866071428571429	84.0089285714286	3	EFNA4	1	chr1:155033570-155038114
chr1	154988648	154991263	chr1	155033570	155038114	8	chr1	154975000	155130000	97	112	0.866071428571429	84.0089285714286	3	EFNA4	2	chr1:154988648-154991263
chr1	155033570	155038114	chr1	155041903	155044329	89	chr1	154975000	155130000	97	112	0.866071428571429	84.0089285714286	3	EFNA4	1	chr1:155033570-155038114
chr1	154988648	154991263	chr1	155033570	155038114	8	chr1	154975000	155130000	97	112	0.866071428571429	84.0089285714286	3	EFNA4	2	chr1:154988648-154991263
chr1	234699301	234701294	chr1	234734349	234750014	25	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	21	chr1:234699301-234701294
chr1	234725189	234726890	chr1	234734349	234750014	21	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	24	chr1:234725189-234726890
chr1	234734349	234750014	chr1	234753021	234756491	179	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	4	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234758773	234760309	24	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	22	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234762617	234764598	159	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	5	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234767146	234768320	229	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	3	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234773894	234775679	77	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	12	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234788676	234792009	21	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	24	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234792279	234798563	80	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	11	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234801320	234802789	13	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	28	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234803748	234807502	22	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	23	chr1:234734349-234750014
chr1	234734349	234750014	chr1	234811514	234813092	22	chr1	234690000	235435000	2827	3194	0.885097056981841	2502.16938008766	1	IRF2BP2	23	chr1:234734349-234750014
